id,value,feed_id,Time Stemp,lat,lon,ele
0FFMMWFZEF9EQDQ7DT8YEVEZRV,203.90,2699033,2023-12-19 22:23:50 UTC,,,
0FFMMWHWHEHGW5A4RC6HGB67WD,204.15,2699033,2023-12-19 22:23:56 UTC,,,
0FFMMWKSXRJ5R5KTJQABRCSEQ0,213.30,2699033,2023-12-19 22:24:02 UTC,,,
0FFMMWNQANZ2YY8F6MK6ZBD4SS,211.46,2699033,2023-12-19 22:24:08 UTC,,,
0FFMMWQMXH5292QK8X1WE5YREN,207.92,2699033,2023-12-19 22:24:15 UTC,,,
0FFMMWSJ746QATR89MGZESV2XM,196.51,2699033,2023-12-19 22:24:21 UTC,,,
0FFMMWVFN2ZXCC9Y1XBWD79E0S,196.36,2699033,2023-12-19 22:24:27 UTC,,,
0FFMMWXCZE31VWY5S7PXQHEDWZ,194.78,2699033,2023-12-19 22:24:34 UTC,,,
0FFMMWZADYFKBVPNXNA6X8CAYZ,195.73,2699033,2023-12-19 22:24:40 UTC,,,
0FFMMX17Q8VYT2HD21M2D2D9T2,196.57,2699033,2023-12-19 22:24:46 UTC,,,
0FFMMX352W2Y51ZR6YDPKZS95H,200.20,2699033,2023-12-19 22:24:52 UTC,,,
0FFMMX52HXP808PY730XH3RN09,200.82,2699033,2023-12-19 22:24:59 UTC,,,
0FFMMX6ZZBXGJ4Y8SJ914RQDHG,200.81,2699033,2023-12-19 22:25:05 UTC,,,
0FFMMX8X9YA77ZN5BQCPE9KTZ0,195.51,2699033,2023-12-19 22:25:11 UTC,,,
0FFMMXATPRW6RDMVJ6CRVHMD7T,195.57,2699033,2023-12-19 22:25:18 UTC,,,
0FFMMXCR2TJRYP71R5WK2R10BN,205.84,2699033,2023-12-19 22:25:24 UTC,,,
0FFMMXENEJNAF4XNNTGDNW5GMF,205.09,2699033,2023-12-19 22:25:30 UTC,,,
0FFMMXGMF17QP924Y32KXZS0WH,197.44,2699033,2023-12-19 22:25:37 UTC,,,
0FFMMXJG84ZE7E8JYPC0P4E7AG,195.37,2699033,2023-12-19 22:25:43 UTC,,,
0FFMMXMDQ2GPJWM74M73B7JRKD,201.84,2699033,2023-12-19 22:25:49 UTC,,,
0FFMMXPB3TVJN5EF6VGRHZ3EW8,205.43,2699033,2023-12-19 22:25:55 UTC,,,
0FFMMXR8FARDEGVJ5N0R86PWZ0,206.57,2699033,2023-12-19 22:26:02 UTC,,,
0FFMMXT5X4NPNP6435NNPSPF5H,211.40,2699033,2023-12-19 22:26:08 UTC,,,
0FFMMXW37ETMB3GZTEAV6RR8FD,202.58,2699033,2023-12-19 22:26:14 UTC,,,
0FFMMXY0M3BRDR9WWH5BCSVJ81,201.54,2699033,2023-12-19 22:26:20 UTC,,,
0FFMMXZY0J9E6NNKTBBVXFH8NJ,202.93,2699033,2023-12-19 22:26:27 UTC,,,
0FFMMY1VDC0K31TXVQK21Q24AX,204.69,2699033,2023-12-19 22:26:33 UTC,,,
0FFMMY3RWSQN5KGEKTXAS2Q3G6,205.42,2699033,2023-12-19 22:26:39 UTC,,,
0FFMMY5P79QB5D4K08J3C94XDA,203.07,2699033,2023-12-19 22:26:46 UTC,,,
0FFMMY7KM7FGYJCENQV8G3HFFV,205.31,2699033,2023-12-19 22:26:52 UTC,,,
0FFMMY9GZZ92YP0K3CPHY043VE,209.81,2699033,2023-12-19 22:26:58 UTC,,,
0FFMMYBEBSNMDZRB3T4P69PXYG,215.53,2699033,2023-12-19 22:27:04 UTC,,,
0FFMMYDBTBX5FRT7HT79VX3BP7,207.24,2699033,2023-12-19 22:27:11 UTC,,,
0FFMMYF98QKGBDF6WTGZTM8G53,206.53,2699033,2023-12-19 22:27:17 UTC,,,
0FFMMYH6J0YQ3RNJJF9XEVGXQH,201.16,2699033,2023-12-19 22:27:23 UTC,,,
0FFMMYK3YBEF3MDXAPXR8FAP6A,196.53,2699033,2023-12-19 22:27:30 UTC,,,
0FFMMYN1F009XQ37319YTTVJ11,199.81,2699033,2023-12-19 22:27:36 UTC,,,
0FFMMYPYRARG5M3535K9JXNY5K,195.94,2699033,2023-12-19 22:27:42 UTC,,,
0FFMMYRW4NSGD637JD7RGAD93K,192.80,2699033,2023-12-19 22:27:48 UTC,,,
0FFMMYTSJ53SV21C4TJ9ZR20X0,193.22,2699033,2023-12-19 22:27:55 UTC,,,
0FFMMYWPX94Q48ZXDYTBVDMDEK,195.91,2699033,2023-12-19 22:28:01 UTC,,,
0FFMMYYMCYT5474VFBTN4Z11JG,202.35,2699033,2023-12-19 22:28:07 UTC,,,
0FFMMZ0HPSNDVYXP3TPFYC9VVQ,197.14,2699033,2023-12-19 22:28:14 UTC,,,
0FFMMZ2F382X0HPM2XEX39XDV2,197.52,2699033,2023-12-19 22:28:20 UTC,,,
0FFMMZ4CHRS793B8Z511XQK6T5,193.74,2699033,2023-12-19 22:28:26 UTC,,,
0FFMMZ69YDSPEK351RWXFT3KJ2,192.00,2699033,2023-12-19 22:28:32 UTC,,,
0FFMMZ87EGCAGW2FHC1CTYKB5G,189.19,2699033,2023-12-19 22:28:39 UTC,,,
0FFMMZA4PQJGVQJ88J7YQPAJSW,189.69,2699033,2023-12-19 22:28:45 UTC,,,
0FFMMZC23XYGVGXZ13SX7BP7FP,188.33,2699033,2023-12-19 22:28:51 UTC,,,
0FFMMZDZF8NFFNKARCK65T156F,185.68,2699033,2023-12-19 22:28:58 UTC,,,
0FFMMZFWWWVNTE9GX4YK0A554A,187.64,2699033,2023-12-19 22:29:04 UTC,,,
0FFMMZHTE7KBD1GTBN0Q0B5V4W,189.84,2699033,2023-12-19 22:29:10 UTC,,,
0FFMMZKQP2PCV7FTT28J3MB598,192.61,2699033,2023-12-19 22:29:16 UTC,,,
0FFMMZNNAF34CKQ2KKN6EMMS2H,189.50,2699033,2023-12-19 22:29:23 UTC,,,
0FFMMZQJFCST4Q3Q9TY3ENTF60,190.42,2699033,2023-12-19 22:29:29 UTC,,,
0FFMMZSFVPZS2QBJ0QNSJ8H2GD,187.75,2699033,2023-12-19 22:29:35 UTC,,,
0FFMMZVDAKPCRKA4WFVEM4G7S2,184.41,2699033,2023-12-19 22:29:42 UTC,,,
0FFMMZXAQDD546RKS3PNJ60M8X,187.94,2699033,2023-12-19 22:29:48 UTC,,,
0FFMMZZ83NSDQ67GPFS831ZBFJ,190.13,2699033,2023-12-19 22:29:54 UTC,,,
0FFMN015KWY5D4XHC0ZQGH7ZJF,190.09,2699033,2023-12-19 22:30:01 UTC,,,
0FFMN0330QR5H0HBT5DVQ0FNJ3,184.01,2699033,2023-12-19 22:30:07 UTC,,,
0FFMN050BQ0ZSH6BCYESZN5VXX,180.46,2699033,2023-12-19 22:30:13 UTC,,,
0FFMN06XJYB1E2V8R2NYPG20R8,179.59,2699033,2023-12-19 22:30:19 UTC,,,
0FFMN08V5WWP03PJPD348036AR,177.49,2699033,2023-12-19 22:30:26 UTC,,,
0FFMN0ARCT8WXT4HE01C27TQCS,175.46,2699033,2023-12-19 22:30:32 UTC,,,
0FFMN0CNS1DARWSG3MDPDD2T68,178.47,2699033,2023-12-19 22:30:38 UTC,,,
0FFMN0EK9JD47TPHW01WJQYG4T,185.68,2699033,2023-12-19 22:30:45 UTC,,,
0FFMN0GGK36RQY9734X49R1EAC,184.54,2699033,2023-12-19 22:30:51 UTC,,,
0FFMN0JE1B2N04DDVWX34DMRMB,183.26,2699033,2023-12-19 22:30:57 UTC,,,
0FFMN0MBD31XYD8HQXRK5SMT58,183.20,2699033,2023-12-19 22:31:03 UTC,,,
0FFMN0P8RQ1NZ6KZ35S6YSZ0F3,188.91,2699033,2023-12-19 22:31:10 UTC,,,
0FFMN0R64S1FBR9VS8XCDQ2Q12,196.34,2699033,2023-12-19 22:31:16 UTC,,,
0FFMN0T3H53EQKSQRWZ7A0MA5D,198.86,2699033,2023-12-19 22:31:22 UTC,,,
0FFMN0W10523W4Y634QYEFDVQB,196.62,2699033,2023-12-19 22:31:29 UTC,,,
0FFMN0XYNE5E2CBE9R7VRGHVMT,197.21,2699033,2023-12-19 22:31:35 UTC,,,
0FFMN0ZVSBD4Y17ZM0MZJG3TQN,278.07,2699033,2023-12-19 22:31:41 UTC,,,
0FFMN11S4YZKYPGB2ZTVDQBJB4,197.83,2699033,2023-12-19 22:31:47 UTC,,,
0FFMN13PNBD62A7WZECZZ72HW5,187.27,2699033,2023-12-19 22:31:54 UTC,,,
0FFMN15M0HYJ1FVNRSPAF8QKCP,185.28,2699033,2023-12-19 22:32:00 UTC,,,
0FFMN17HAA5N02D086CG5EEY4R,183.40,2699033,2023-12-19 22:32:06 UTC,,,
0FFMN19EQAFKV95H9YCV4CJC20,188.07,2699033,2023-12-19 22:32:13 UTC,,,
0FFMN1BC2ZE90DRZK3N4952SB6,188.28,2699033,2023-12-19 22:32:19 UTC,,,
0FFMN1D9R05WF5KFDN9YSJG1NJ,190.89,2699033,2023-12-19 22:32:25 UTC,,,
0FFMN1F6WVKP4RTMVYAAXEASR5,191.98,2699033,2023-12-19 22:32:31 UTC,,,
0FFMN1H4A586JM94RPQ8DT1Y3J,188.02,2699033,2023-12-19 22:32:38 UTC,,,
0FFMN1K1Q78YTY5Q5E4CDZN8K9,192.33,2699033,2023-12-19 22:32:44 UTC,,,
0FFMN1MZ3NNFSJS6DZXC1YJYXV,195.93,2699033,2023-12-19 22:32:50 UTC,,,
0FFMN1PWG20NDD0JRAWY70R1DJ,196.51,2699033,2023-12-19 22:32:57 UTC,,,
0FFMN1RSW322WDKW67SQ9GENF2,196.95,2699033,2023-12-19 22:33:03 UTC,,,
0FFMN1TQBXNKYHM9PP71A8NFQJ,201.48,2699033,2023-12-19 22:33:09 UTC,,,
0FFMN1WMMCGGDP722RTJTA4XE3,201.48,2699033,2023-12-19 22:33:15 UTC,,,
0FFMN1YJ1PHV8TZPCQ3HVF0EWT,201.48,2699033,2023-12-19 22:33:22 UTC,,,
0FFMN20FEETYCG6FADWBGEJ8WT,202.47,2699033,2023-12-19 22:33:28 UTC,,,
0FFMN22CTDM23Q5WYPK71VACRX,215.17,2699033,2023-12-19 22:33:34 UTC,,,
0FFMN24AA41797XTMC29SSRFTF,194.90,2699033,2023-12-19 22:33:41 UTC,,,
0FFMN267K36GQPEH3XFX71DV1N,219.95,2699033,2023-12-19 22:33:47 UTC,,,
0FFMN2853GFSS22RENG79ZE45B,194.59,2699033,2023-12-19 22:33:53 UTC,,,
0FFMN2A2E49FJT4X7WJ3CX2XB0,195.19,2699033,2023-12-19 22:33:59 UTC,,,
0FFMN2BZX7P5GMSKJFKDVY4CES,201.82,2699033,2023-12-19 22:34:06 UTC,,,
0FFMN2DXATTJNV33JYZ35Q0XRN,205.65,2699033,2023-12-19 22:34:12 UTC,,,
0FFMN2FTN347S5762BHXB2RMVA,204.58,2699033,2023-12-19 22:34:18 UTC,,,
0FFMN2HR2YB6CCEH2E9VXBY4KX,195.92,2699033,2023-12-19 22:34:25 UTC,,,
0FFMN2KP3WK4K2TV8C65VZX0GC,190.81,2699033,2023-12-19 22:34:31 UTC,,,
0FFMN2NJVZ403R09H1VK2FN5G8,188.20,2699033,2023-12-19 22:34:37 UTC,,,
0FFMN2QG5XQK3ASQBRNG1ZNZ3S,186.32,2699033,2023-12-19 22:34:43 UTC,,,
0FFMN2SDKKR4XHX1Q90RBC33QY,245.86,2699033,2023-12-19 22:34:50 UTC,,,
0FFMN2VAZB801QFYDMAZQJZYPJ,353.08,2699033,2023-12-19 22:34:56 UTC,,,
0FFMN2X8EHY60GAMDDBGTNA4QD,394.56,2699033,2023-12-19 22:35:02 UTC,,,
0FFMN2Z5QSHBMBGRPXA7DH0064,271.34,2699033,2023-12-19 22:35:09 UTC,,,
0FFMN3135SN3S3GPA9CTQZK30F,284.63,2699033,2023-12-19 22:35:15 UTC,,,
0FFMN330HW90B3HWWPKMYJQH9Q,236.59,2699033,2023-12-19 22:35:21 UTC,,,
0FFMN34XZK7JKKVY1C998NMS8X,244.18,2699033,2023-12-19 22:35:27 UTC,,,
0FFMN36VCA2DTNKA4Z1TPXGPJ6,224.80,2699033,2023-12-19 22:35:34 UTC,,,
0FFMN38RQ2PMG7SXZ8E9XMW2ZY,234.62,2699033,2023-12-19 22:35:40 UTC,,,
0FFMN3AP38XGFD2W7DKSTEK3EN,392.39,2699033,2023-12-19 22:35:46 UTC,,,
0FFMN3CKHD5S47TQ4G5VGE8GA9,386.66,2699033,2023-12-19 22:35:53 UTC,,,
0FFMN3EGZRV7E2H880X7A5FRVM,264.17,2699033,2023-12-19 22:35:59 UTC,,,
0FFMN3GEAJ3NVN2J9PBGZE6AS3,264.44,2699033,2023-12-19 22:36:05 UTC,,,
0FFMN3JBTK6QEJYG9F783FS32X,431.55,2699033,2023-12-19 22:36:11 UTC,,,
0FFMN3M95AA98CQBV7FWCVKKY8,455.69,2699033,2023-12-19 22:36:18 UTC,,,
0FFMN3P6FAQK8W127RB1XPV197,394.85,2699033,2023-12-19 22:36:24 UTC,,,
0FFMN3R3WRM9WXBGD8QHBR0S74,410.56,2699033,2023-12-19 22:36:30 UTC,,,
0FFMN3T19DB0EATJ9BGB598BH6,429.59,2699033,2023-12-19 22:36:37 UTC,,,
0FFMN3VYPB795G2HX6H9T0EQDE,408.14,2699033,2023-12-19 22:36:43 UTC,,,
0FFMN3XW2N3ETPTHW9TAA06SR9,447.99,2699033,2023-12-19 22:36:49 UTC,,,
0FFMN3ZSEPNH9F92ME889RC53M,324.81,2699033,2023-12-19 22:36:55 UTC,,,
0FFMN41PZXYCA06YV9QX85GDS5,312.96,2699033,2023-12-19 22:37:02 UTC,,,
0FFMN43MA2SKXKZFH9B6SEQGZ8,483.12,2699033,2023-12-19 22:37:08 UTC,,,
0FFMN45HN6EN2ARB0C9FKKDJ83,465.95,2699033,2023-12-19 22:37:14 UTC,,,
0FFMN47F169P58GX379NCXSR6N,472.04,2699033,2023-12-19 22:37:21 UTC,,,
0FFMN49CE8QJJ3WKZN3GK2HHSB,381.38,2699033,2023-12-19 22:37:27 UTC,,,
0FFMN4B9VDTG0JJJ3GCNP5PKMH,301.06,2699033,2023-12-19 22:37:33 UTC,,,
0FFMN4D78PK93V8MX5Y3N5QDWZ,358.92,2699033,2023-12-19 22:37:39 UTC,,,
0FFMN4F4P53WK13DAHR1TNDMNB,342.92,2699033,2023-12-19 22:37:46 UTC,,,
0FFMN4H23EC463TG2ZR0E5ATVT,265.70,2699033,2023-12-19 22:37:52 UTC,,,
0FFMN4JZD83T1F34JRBJKT51DM,302.23,2699033,2023-12-19 22:37:58 UTC,,,
0FFMN4MWXA3PEA5BXR97YE4MRQ,359.50,2699033,2023-12-19 22:38:05 UTC,,,
0FFMN4PTAY5307AFM8NJFHW3JG,390.02,2699033,2023-12-19 22:38:11 UTC,,,
0FFMN4RQKEMN8FX98RGNN0XXYX,364.89,2699033,2023-12-19 22:38:17 UTC,,,
0FFMN4TN1TZSG9NQEYHR6V2FQH,380.07,2699033,2023-12-19 22:38:23 UTC,,,
0FFMN4WJCB8HASFKGK9FE7RK8M,395.06,2699033,2023-12-19 22:38:30 UTC,,,
0FFMN4YFT3W6ZEF6RF088XTDVR,262.40,2699033,2023-12-19 22:38:36 UTC,,,
0FFMN50D81X9H8BTZG6DBMCQXF,376.68,2699033,2023-12-19 22:38:42 UTC,,,
0FFMN52AMD0D29E3FHRP3XE1KD,470.16,2699033,2023-12-19 22:38:49 UTC,,,
0FFMN5481EJQ624WYMVGD3KYZX,427.28,2699033,2023-12-19 22:38:55 UTC,,,
0FFMN565DG3BFTWDAB8C4ZWRFP,420.37,2699033,2023-12-19 22:39:01 UTC,,,
0FFMN582RETE9C49M19WWNZA0E,276.72,2699033,2023-12-19 22:39:07 UTC,,,
0FFMN5A0FG0HYGNJMP8NH6PT8Y,386.17,2699033,2023-12-19 22:39:14 UTC,,,
0FFMN5BXHCDMCCGHED4W51AKQZ,376.29,2699033,2023-12-19 22:39:20 UTC,,,
0FFMN5DTZ3DCSPTPE8S0E5DD65,328.41,2699033,2023-12-19 22:39:26 UTC,,,
0FFMN5FRABC4M4GB58NAKHEJ4Z,356.99,2699033,2023-12-19 22:39:33 UTC,,,
0FFMN5HNQCF27BTQY6ZDQ7T1AW,351.32,2699033,2023-12-19 22:39:39 UTC,,,
0FFMN5KK90HPP6QKZAZC77WASN,354.19,2699033,2023-12-19 22:39:45 UTC,,,
0FFMN5NGH25E1XE4QDP4S6EV36,323.13,2699033,2023-12-19 22:39:51 UTC,,,
0FFMN5QDZCBPE67AHYP8WPRSAP,374.47,2699033,2023-12-19 22:39:58 UTC,,,
0FFMN5SBDKXET06QDRPF1YCHRB,369.47,2699033,2023-12-19 22:40:04 UTC,,,
0FFMN5V8VXSW0G0M0YETMB4B21,384.17,2699033,2023-12-19 22:40:10 UTC,,,
0FFMN5X66AGZBH3C5Q958FMCWM,400.11,2699033,2023-12-19 22:40:17 UTC,,,
0FFMN5Z3JBVSZYCCBBTDT2FFXF,394.49,2699033,2023-12-19 22:40:23 UTC,,,
0FFMN610XDZSXJ3FWMFAA9K4X5,379.96,2699033,2023-12-19 22:40:29 UTC,,,
0FFMN62Y8TS89W6S8MEWPGSH22,364.70,2699033,2023-12-19 22:40:35 UTC,,,
0FFMN64VPV6TG0CZK1B6C8S9TV,270.07,2699033,2023-12-19 22:40:42 UTC,,,
0FFMN66S1RGSQK01D7N3W4AWR0,253.83,2699033,2023-12-19 22:40:48 UTC,,,
0FFMN68PEXQCRXG8XSM14SABHZ,249.38,2699033,2023-12-19 22:40:54 UTC,,,
0FFMN6AMAJVW9ZJRW1RFDGCQKM,247.76,2699033,2023-12-19 22:41:01 UTC,,,
0FFMN6CHGK3J6W97XCG84HG2ZJ,241.22,2699033,2023-12-19 22:41:07 UTC,,,
0FFMN6EEP3KVS40RG0FYRTB5B1,248.19,2699033,2023-12-19 22:41:13 UTC,,,
0FFMN6GC4EE2BYQTJGEDEVERZ7,268.86,2699033,2023-12-19 22:41:19 UTC,,,
0FFMN6J9EWBDYDENPNMHXAJNAD,299.08,2699033,2023-12-19 22:41:26 UTC,,,
0FFMN6M6XWP2Y5DM9XA4RN3NRF,316.98,2699033,2023-12-19 22:41:32 UTC,,,
0FFMN6P47DJZY2JGEJTWF8EP4C,325.25,2699033,2023-12-19 22:41:38 UTC,,,
0FFMN6R1T5KTWJJZV2VSWZ9PF9,328.52,2699033,2023-12-19 22:41:45 UTC,,,
0FFMN6SZ2KWE94M036FA81Q7K0,306.98,2699033,2023-12-19 22:41:51 UTC,,,
0FFMN6VWJAE0GWN4SE6624XMFJ,273.52,2699033,2023-12-19 22:41:57 UTC,,,
0FFMN6XSTSWFV3EGKBT43BD0TR,282.33,2699033,2023-12-19 22:42:03 UTC,,,
0FFMN6ZQ8X9FED77HEH3PA1328,322.29,2699033,2023-12-19 22:42:10 UTC,,,
0FFMN71MJHY00ES6FWEVJWD9H3,321.99,2699033,2023-12-19 22:42:16 UTC,,,
0FFMN73J0Y9P0BEWCGG234DHE7,292.37,2699033,2023-12-19 22:42:22 UTC,,,
0FFMN75FC7FHWB3PG3M7T33W5M,286.94,2699033,2023-12-19 22:42:29 UTC,,,
0FFMN77CV1X22996AKV601GG6G,351.48,2699033,2023-12-19 22:42:35 UTC,,,
0FFMN79A6C9S32X3HQF118TCCJ,358.90,2699033,2023-12-19 22:42:41 UTC,,,
0FFMN7B7JKT20SEH88V22BWV9P,396.76,2699033,2023-12-19 22:42:47 UTC,,,
0FFMN7D4YSVXAN1P5W8JZMSPFD,300.18,2699033,2023-12-19 22:42:54 UTC,,,
0FFMN7F2CCK7TCAWVF3EYNC9A4,277.80,2699033,2023-12-19 22:43:00 UTC,,,
0FFMN7GZQTGMQ7NTG4ACFMBNEG,324.84,2699033,2023-12-19 22:43:06 UTC,,,
0FFMN7JX5JPBJX6W1B53QAEWB4,336.17,2699033,2023-12-19 22:43:13 UTC,,,
0FFMN7MTJE43Y83Q6C76QN6KFT,392.37,2699033,2023-12-19 22:43:19 UTC,,,
0FFMN7PQYQXW5Q9ECS7QVEPVZT,304.55,2699033,2023-12-19 22:43:25 UTC,,,
0FFMN7RNF3TNVYM8XV6NJ61HAT,287.38,2699033,2023-12-19 22:43:32 UTC,,,
0FFMN7TJS80G642JHDC77GQJMY,309.36,2699033,2023-12-19 22:43:38 UTC,,,
0FFMN7WG3857B59KJ3WD2D5KGH,315.47,2699033,2023-12-19 22:43:44 UTC,,,
0FFMN7YDG2DTT48542RP8EFB0X,323.33,2699033,2023-12-19 22:43:50 UTC,,,
0FFMN80AYHFXM3N8JE2C6ZMHME,310.42,2699033,2023-12-19 22:43:57 UTC,,,
0FFMN828A815K6NBDSXQK5V2TW,316.62,2699033,2023-12-19 22:44:03 UTC,,,
0FFMN845P5WCPFD7DBP6RA8MD5,332.10,2699033,2023-12-19 22:44:09 UTC,,,
0FFMN8634T9FVM74V06RVXTTFV,353.68,2699033,2023-12-19 22:44:16 UTC,,,
0FFMN880FD2361012FYXW6E4R1,354.21,2699033,2023-12-19 22:44:22 UTC,,,
0FFMN89XVZX0W2AE8BH4B9DS29,334.99,2699033,2023-12-19 22:44:28 UTC,,,
0FFMN8BV8ZBQ0XP1FDQXSWXKHQ,347.85,2699033,2023-12-19 22:44:34 UTC,,,
0FFMN8DRPA1SVQ85G6CXNCSQ9V,369.73,2699033,2023-12-19 22:44:41 UTC,,,
0FFMN8FP1WQYT3EJXAX8K2K8Q0,340.03,2699033,2023-12-19 22:44:47 UTC,,,
0FFMN8HKJKMA19JKB52HH2VR43,315.04,2699033,2023-12-19 22:44:53 UTC,,,
0FFMN8KGZ6JSQR7Y8WYNBEJXKX,305.08,2699033,2023-12-19 22:45:00 UTC,,,
0FFMN8NEBJK1VJWH252DX9KJ42,328.34,2699033,2023-12-19 22:45:06 UTC,,,
0FFMN8QBM11TMG7SM017VFAYDE,367.81,2699033,2023-12-19 22:45:12 UTC,,,
0FFMN8S918F5531P7WZ0M26E0M,386.01,2699033,2023-12-19 22:45:18 UTC,,,
0FFMN8V6F6Q4EV5FY8APX8RFK9,344.83,2699033,2023-12-19 22:45:25 UTC,,,
0FFMN8X3XERA868Z3R7N0067Y0,320.27,2699033,2023-12-19 22:45:31 UTC,,,
0FFMN8Z173W340VDTXSHKS24K2,326.04,2699033,2023-12-19 22:45:37 UTC,,,
0FFMN90YKVN3G2FAM6292CBREK,323.69,2699033,2023-12-19 22:45:44 UTC,,,
0FFMN92W1N3CCSZ9FQGDVFG7WN,326.96,2699033,2023-12-19 22:45:50 UTC,,,
0FFMN94SCNRW3EB0GA7JP0M56P,294.22,2699033,2023-12-19 22:45:56 UTC,,,
0FFMN96PVW8S76FJWJ8QACY6HY,301.75,2699033,2023-12-19 22:46:02 UTC,,,
0FFMN98M5B6TWNZV4H5Z604T0Y,346.41,2699033,2023-12-19 22:46:09 UTC,,,
0FFMN9AHK7R1MD75ZGNHTK30GV,338.44,2699033,2023-12-19 22:46:15 UTC,,,
0FFMN9CF743K87NH5YBG06TZX7,330.80,2699033,2023-12-19 22:46:21 UTC,,,
0FFMN9ECCQXAF6VS0HCHVWMKH5,318.85,2699033,2023-12-19 22:46:28 UTC,,,
0FFMN9G9V5QTA0J2WN4SX0KR0P,316.05,2699033,2023-12-19 22:46:34 UTC,,,
0FFMN9J76X5ZGYSJWBAE59C9KZ,287.33,2699033,2023-12-19 22:46:40 UTC,,,
0FFMN9M4JK6TNDEX44Y8XY6GB4,278.66,2699033,2023-12-19 22:46:46 UTC,,,
0FFMN9P241RT1BX9MQWP98RVCW,286.83,2699033,2023-12-19 22:46:53 UTC,,,
0FFMN9QZB3144WKDKMEJN363QE,287.20,2699033,2023-12-19 22:46:59 UTC,,,
0FFMN9SWREXD6FW6PZ8S6Q0QN6,268.26,2699033,2023-12-19 22:47:05 UTC,,,
0FFMN9VT5K5158V74JQCJ56F2B,263.63,2699033,2023-12-19 22:47:12 UTC,,,
0FFMN9XQJ9288V2RFR4Q8C2MSY,258.76,2699033,2023-12-19 22:47:18 UTC,,,
0FFMN9ZN0ARA546K6TPMJ4R52M,265.79,2699033,2023-12-19 22:47:24 UTC,,,
0FFMNA1JEY400J21Y3DYF87KNG,272.77,2699033,2023-12-19 22:47:30 UTC,,,
0FFMNA3FS7AXZJ3PVMSM17XP27,277.08,2699033,2023-12-19 22:47:37 UTC,,,
0FFMNA5D3PVE69KWG8TKZZ97EZ,281.92,2699033,2023-12-19 22:47:43 UTC,,,
0FFMNA7AHAZFBTWPA0GHVRBPQ0,300.13,2699033,2023-12-19 22:47:49 UTC,,,
0FFMNA9805CFS7KFKG8ESA5ST4,305.15,2699033,2023-12-19 22:47:56 UTC,,,
0FFMNAB5CWN18WNCQ4JF0DT7PE,301.67,2699033,2023-12-19 22:48:02 UTC,,,
0FFMNAD2Q1SGSHNQETNXM5425Z,300.50,2699033,2023-12-19 22:48:08 UTC,,,
0FFMNAF03HK18F0VESZE4B1T36,299.02,2699033,2023-12-19 22:48:14 UTC,,,
0FFMNAGXG1QM1018ET5ND3PSF7,291.93,2699033,2023-12-19 22:48:21 UTC,,,
0FFMNAJTZC9KG03BYZBVNPXBCA,295.54,2699033,2023-12-19 22:48:27 UTC,,,
0FFMNAMR92YR631991XEC1C5AY,280.60,2699033,2023-12-19 22:48:33 UTC,,,
0FFMNAPNRM6SRR1GWXA4346QS7,269.18,2699033,2023-12-19 22:48:40 UTC,,,
0FFMNARK3KNAXDGK2TSQ92K5DA,263.10,2699033,2023-12-19 22:48:46 UTC,,,
0FFMNATGGSVX02DYZFJXAEWJXG,265.92,2699033,2023-12-19 22:48:52 UTC,,,
0FFMNAWE0VZX6ANTCWPJA0NPAJ,297.03,2699033,2023-12-19 22:48:58 UTC,,,
0FFMNAYBC8TYFX95H3E0ETGABA,284.00,2699033,2023-12-19 22:49:05 UTC,,,
0FFMNB08NG4QC2XWWJDADG6YBY,272.67,2699033,2023-12-19 22:49:11 UTC,,,
0FFMNB2624EHMT4XQ9PD2HH0QQ,270.01,2699033,2023-12-19 22:49:17 UTC,,,
0FFMNB43D0VTQPH69MP7ZRDH9G,282.35,2699033,2023-12-19 22:49:24 UTC,,,
0FFMNB60TJ5353ETC0NPYA99HB,291.53,2699033,2023-12-19 22:49:30 UTC,,,
0FFMNB7Y8SE9HMV764YP5KY8AN,291.17,2699033,2023-12-19 22:49:36 UTC,,,
0FFMNB9VM39JRBPEQ4X2X2GB1X,292.46,2699033,2023-12-19 22:49:42 UTC,,,
0FFMNBBS1SCTC6MBC8XBXS50Q6,293.82,2699033,2023-12-19 22:49:49 UTC,,,
0FFMNBDPCTQ6PXNWDZ7WABB8TG,280.53,2699033,2023-12-19 22:49:55 UTC,,,
0FFMNBFKT7YCA0ZZB14ZQ4V1QH,273.61,2699033,2023-12-19 22:50:01 UTC,,,
0FFMNBHH5X9E56YHT6QNS6V9D7,269.12,2699033,2023-12-19 22:50:08 UTC,,,
0FFMNBKEK05PDZXC57XYWK26CG,265.69,2699033,2023-12-19 22:50:14 UTC,,,
0FFMNBNC02AW0XRREQ9SGD4RDF,259.58,2699033,2023-12-19 22:50:20 UTC,,,
0FFMNBQ9BVR69WJT1WTT7XBFV1,258.34,2699033,2023-12-19 22:50:26 UTC,,,
0FFMNBS6VBJR0V4V30GWF38GYF,264.89,2699033,2023-12-19 22:50:33 UTC,,,
0FFMNBV4940QXKCQGE72QF5DE6,272.58,2699033,2023-12-19 22:50:39 UTC,,,
0FFMNBX1J605P55NBC6KRK232S,272.88,2699033,2023-12-19 22:50:45 UTC,,,
0FFMNBYYZW92YT57YVQPKG1407,273.45,2699033,2023-12-19 22:50:52 UTC,,,
0FFMNC0WB2CDZVB9XFD32ZFF03,273.85,2699033,2023-12-19 22:50:58 UTC,,,
