si,pga,x,y,z,time,erdbeben
0,0,-4.00,-42.00,12.00,32974,0
0,0,-20.00,-42.00,12.00,32998,0
0,0,-2.00,-38.00,6.00,33021,0
0,0,-18.00,-34.00,16.00,33045,0
0,0,-6.00,-46.00,14.00,33068,0
0,0,-10.00,-44.00,20.00,33092,0
0,0,-8.00,-40.00,12.00,33115,0
0,0,-12.00,-46.00,6.00,33139,0
0,0,-10.00,-48.00,34.00,33164,0
0,0,-14.00,-36.00,28.00,33187,0
0,0,-6.00,-42.00,34.00,33210,0
0,0,-10.00,-20.00,14.00,33234,0
0,0,-16.00,-50.00,42.00,33258,0
0,0,-6.00,-44.00,-4.00,33282,0
0,0,-20.00,-28.00,22.00,33306,0
0,0,-14.00,-26.00,-6.00,33330,0
0,0,-10.00,-32.00,14.00,33354,0
0,0,2.00,-42.00,32.00,33378,0
0,0,-8.00,-46.00,42.00,33402,0
0,0,-2.00,-44.00,22.00,33425,0
0,0,-30.00,-24.00,4.00,33448,0
0,0,-18.00,-40.00,16.00,33471,0
0,0,-18.00,-40.00,28.00,33495,0
0,0,-16.00,-38.00,28.00,33518,0
0,0,0.00,-32.00,0.00,33542,0
0,0,-16.00,-30.00,28.00,33566,0
0,0,-6.00,-44.00,40.00,33589,0
0,0,-16.00,-36.00,28.00,33612,0
0,0,-22.00,-42.00,22.00,33635,0
0,0,-12.00,-42.00,6.00,33658,0
0,0,-10.00,-32.00,46.00,33682,0
0,0,-10.00,-36.00,10.00,33706,0
0,0,-10.00,-44.00,26.00,33730,0
0,0,-18.00,-50.00,40.00,33754,0
0,0,-2.00,-52.00,44.00,33778,0
0,0,-12.00,-36.00,16.00,33802,0
0,0,-2.00,-42.00,16.00,33826,0
0,0,-8.00,-42.00,22.00,33850,0
0,0,-8.00,-26.00,22.00,33873,0
0,0,-14.00,-40.00,24.00,33898,0
0,0,-8.00,-30.00,10.00,33922,0
0,0,-20.00,-40.00,22.00,33945,0
0,0,-24.00,-30.00,28.00,33969,0
0,0,-14.00,-46.00,10.00,33991,0
0,0,2.00,-44.00,44.00,34015,0
0,0,6.00,-44.00,46.00,34039,0
0,0,-10.00,-40.00,42.00,34063,0
0,0,0.00,-44.00,34.00,34086,0
0,0,-8.00,-36.00,28.00,34110,0
0,0,-2.00,-36.00,58.00,34134,0
0,0,-2.00,-42.00,24.00,34157,0
0,0,-8.00,-28.00,26.00,34180,0
0,0,-12.00,-30.00,38.00,34204,0
0,0,-4.00,-52.00,24.00,34227,0
0,0,-4.00,-30.00,24.00,34251,0
0,0,-16.00,-40.00,42.00,34275,0
0,0,0.00,-34.00,6.00,34298,0
0,0,-8.00,-42.00,46.00,34321,0
0,0,0.00,-20.00,36.00,34345,0
0,0,-12.00,-8.00,14.00,34369,0
0,0,2.00,-38.00,20.00,34392,0
0,0,0.00,-38.00,10.00,34415,0
0,0,-14.00,-26.00,30.00,34439,0
0,0,-30.00,-30.00,28.00,34462,0
0,0,-14.00,-32.00,36.00,34486,0
0,0,-14.00,-34.00,32.00,34509,0
0,0,-14.00,-38.00,20.00,34533,0
0,0,-6.00,-30.00,-6.00,34556,0
0,0,-10.00,-46.00,46.00,34580,0
0,0,-18.00,-42.00,32.00,34604,0
0,0,0.00,-34.00,26.00,34627,0
0,0,-12.00,-46.00,2.00,34651,0
0,0,2.00,-36.00,-6.00,34674,0
0,0,-18.00,-36.00,32.00,34698,0
0,0,-8.00,-36.00,6.00,34722,0
0,0,10.00,-52.00,18.00,34745,0
0,0,-12.00,-28.00,18.00,34768,0
0,0,-18.00,-44.00,36.00,34792,0
0,0,-22.00,-36.00,30.00,34816,0
0,0,4.00,-38.00,32.00,34839,0
0,0,-14.00,-44.00,50.00,34863,0
0,0,-18.00,-44.00,22.00,34887,0
0,0,-2.00,-40.00,20.00,34911,0
0,0,-4.00,-52.00,20.00,34934,0
0,0,-14.00,-38.00,-2.00,34958,0
0,0,-10.00,-34.00,14.00,34982,0
0,0,-10.00,-38.00,32.00,35006,0
0,0,2.00,-38.00,12.00,35030,0
0,0,-14.00,-32.00,30.00,35054,0
0,0,-8.00,-32.00,32.00,35078,0
0,0,-2.00,-38.00,28.00,35102,0
0,0,-10.00,-26.00,30.00,35126,0
0,0,-2.00,-50.00,26.00,35150,0
0,0,-10.00,-26.00,14.00,35172,0
0,0,-8.00,-42.00,22.00,35195,0
0,0,-6.00,-46.00,32.00,35219,0
